trt,plot,flag,tree,sample,rep,cluster,fruit
thin,4,green/black,4,non-dest,3,7,3
thin,4,green/black,4,non-dest,3,7,4
thin,4,green/black,4,non-dest,3,7,5
thin,4,green/black,4,non-dest,3,7,6
thin,4,green/black,4,non-dest,3,8,1
thin,4,green/black,4,non-dest,3,8,2
thin,4,green/black,4,non-dest,3,8,3
thin,4,green/black,4,non-dest,3,8,4
thin,4,green/black,4,non-dest,3,8,5
thin,4,green/black,4,non-dest,3,8,6
thin,4,green/black,4,non-dest,3,9,1
thin,4,green/black,4,non-dest,3,9,2
thin,4,green/black,4,non-dest,3,9,3
thin,4,green/black,4,non-dest,3,9,4
thin,4,green/black,4,non-dest,3,9,5
thin,4,green/black,4,non-dest,3,9,6
thin,4,green/black,4,non-dest,3,10,1
thin,4,green/black,4,non-dest,3,10,2
thin,4,green/black,4,non-dest,3,10,3
thin,4,green/black,4,non-dest,3,10,4
thin,4,green/black,4,non-dest,3,10,5
thin,4,green/black,4,non-dest,3,10,6
thin,4,green/black,4,non-dest,3,11,1
thin,4,green/black,4,non-dest,3,11,2
thin,4,green/black,4,non-dest,3,11,3
thin,4,green/black,4,non-dest,3,11,4
thin,4,green/black,4,non-dest,3,11,5
thin,4,green/black,4,non-dest,3,11,6
thin,4,green/black,4,non-dest,3,12,1
thin,4,green/black,4,non-dest,3,12,2
thin,4,green/black,4,non-dest,3,12,3
thin,4,green/black,4,non-dest,3,12,4
thin,4,green/black,4,non-dest,3,12,5
thin,4,green/black,4,non-dest,3,12,6
thin,4,green/black,4,non-dest,3,13,1
thin,4,green/black,4,non-dest,3,13,2
thin,4,green/black,4,non-dest,3,13,3
thin,4,green/black,4,non-dest,3,13,4
thin,4,green/black,4,non-dest,3,13,5
thin,4,green/black,4,non-dest,3,13,6
thin,4,green/black,4,non-dest,3,14,1
thin,4,green/black,4,non-dest,3,14,2
thin,4,green/black,4,non-dest,3,14,3
thin,4,green/black,4,non-dest,3,14,4
thin,4,green/black,4,non-dest,3,14,5
thin,4,green/black,4,non-dest,3,14,6
thin,4,green/black,4,non-dest,3,15,1
thin,4,green/black,4,non-dest,3,15,2
thin,4,green/black,4,non-dest,3,15,3
thin,4,green/black,4,non-dest,3,15,4
thin,4,green/black,4,non-dest,3,15,5
thin,4,green/black,4,non-dest,3,15,6
thin,4,green/black,4,non-dest,3,16,1
thin,4,green/black,4,non-dest,3,16,2
thin,4,green/black,4,non-dest,3,16,3
thin,4,green/black,4,non-dest,3,16,4
thin,4,green/black,4,non-dest,3,16,5
thin,4,green/black,4,non-dest,3,16,6
thin,4,green/black,4,non-dest,3,17,1
thin,4,green/black,4,non-dest,3,17,2
thin,4,green/black,4,non-dest,3,17,3
thin,4,green/black,4,non-dest,3,17,4
thin,4,green/black,4,non-dest,3,17,5
thin,4,green/black,4,non-dest,3,17,6
thin,4,green/black,4,non-dest,3,18,1
thin,4,green/black,4,non-dest,3,18,2
thin,4,green/black,4,non-dest,3,18,3
thin,4,green/black,4,non-dest,3,18,4
thin,4,green/black,4,non-dest,3,18,5
thin,4,green/black,4,non-dest,3,18,6
thin,4,green/black,4,non-dest,3,19,1
thin,4,green/black,4,non-dest,3,19,2
thin,4,green/black,4,non-dest,3,19,3
thin,4,green/black,4,non-dest,3,19,4
thin,4,green/black,4,non-dest,3,19,5
thin,4,green/black,4,non-dest,3,19,6
thin,4,green/black,4,non-dest,3,20,1
thin,4,green/black,4,non-dest,3,20,2
thin,4,green/black,4,non-dest,3,20,3
thin,4,green/black,4,non-dest,3,20,4
thin,4,green/black,4,non-dest,3,20,5
thin,4,green/black,4,non-dest,3,20,6
thin,5,green/black,4,non-dest,4,1,1
thin,5,green/black,4,non-dest,4,1,2
thin,5,green/black,4,non-dest,4,1,3
thin,5,green/black,4,non-dest,4,1,4
thin,5,green/black,4,non-dest,4,1,5
thin,5,green/black,4,non-dest,4,1,6
thin,5,green/black,4,non-dest,4,2,1
thin,5,green/black,4,non-dest,4,2,2
thin,5,green/black,4,non-dest,4,2,3
thin,5,green/black,4,non-dest,4,2,4
thin,5,green/black,4,non-dest,4,2,5
thin,5,green/black,4,non-dest,4,2,6
thin,5,green/black,4,non-dest,4,3,1
thin,5,green/black,4,non-dest,4,3,2
thin,5,green/black,4,non-dest,4,3,3
thin,5,green/black,4,non-dest,4,3,4
thin,5,green/black,4,non-dest,4,3,5
thin,5,green/black,4,non-dest,4,3,6
thin,5,green/black,4,non-dest,4,4,1
thin,5,green/black,4,non-dest,4,4,2
thin,5,green/black,4,non-dest,4,4,3
thin,5,green/black,4,non-dest,4,4,4
thin,5,green/black,4,non-dest,4,4,5
thin,5,green/black,4,non-dest,4,4,6
thin,5,green/black,4,non-dest,4,5,1
thin,5,green/black,4,non-dest,4,5,2
thin,5,green/black,4,non-dest,4,5,3
thin,5,green/black,4,non-dest,4,5,4
thin,5,green/black,4,non-dest,4,5,5
thin,5,green/black,4,non-dest,4,5,6
thin,5,green/black,4,non-dest,4,6,1
thin,5,green/black,4,non-dest,4,6,2
thin,5,green/black,4,non-dest,4,6,3
thin,5,green/black,4,non-dest,4,6,4
thin,5,green/black,4,non-dest,4,6,5
thin,5,green/black,4,non-dest,4,6,6
thin,5,green/black,4,non-dest,4,7,1
thin,5,green/black,4,non-dest,4,7,2
thin,5,green/black,4,non-dest,4,7,3
thin,5,green/black,4,non-dest,4,7,4
thin,5,green/black,4,non-dest,4,7,5
thin,5,green/black,4,non-dest,4,7,6
thin,5,green/black,4,non-dest,4,8,1
thin,5,green/black,4,non-dest,4,8,2
thin,5,green/black,4,non-dest,4,8,3
thin,5,green/black,4,non-dest,4,8,4
thin,5,green/black,4,non-dest,4,8,5
thin,5,green/black,4,non-dest,4,8,6
thin,5,green/black,4,non-dest,4,9,1
thin,5,green/black,4,non-dest,4,9,2
thin,5,green/black,4,non-dest,4,9,3
thin,5,green/black,4,non-dest,4,9,4
thin,5,green/black,4,non-dest,4,9,5
thin,5,green/black,4,non-dest,4,9,6
thin,5,green/black,4,non-dest,4,10,1
thin,5,green/black,4,non-dest,4,10,2
thin,5,green/black,4,non-dest,4,10,3
thin,5,green/black,4,non-dest,4,10,4
thin,5,green/black,4,non-dest,4,10,5
thin,5,green/black,4,non-dest,4,10,6
thin,5,green/black,4,non-dest,4,11,1
thin,5,green/black,4,non-dest,4,11,2
thin,5,green/black,4,non-dest,4,11,3
thin,5,green/black,4,non-dest,4,11,4
thin,5,green/black,4,non-dest,4,11,5
thin,5,green/black,4,non-dest,4,11,6
thin,5,green/black,4,non-dest,4,12,1
thin,5,green/black,4,non-dest,4,12,2
thin,5,green/black,4,non-dest,4,12,3
thin,5,green/black,4,non-dest,4,12,4
thin,5,green/black,4,non-dest,4,12,5
thin,5,green/black,4,non-dest,4,12,6
thin,5,green/black,4,non-dest,4,13,1
thin,5,green/black,4,non-dest,4,13,2
thin,5,green/black,4,non-dest,4,13,3
thin,5,green/black,4,non-dest,4,13,4
thin,5,green/black,4,non-dest,4,13,5
thin,5,green/black,4,non-dest,4,13,6
thin,5,green/black,4,non-dest,4,14,1
thin,5,green/black,4,non-dest,4,14,2
thin,5,green/black,4,non-dest,4,14,3
thin,5,green/black,4,non-dest,4,14,4
thin,5,green/black,4,non-dest,4,14,5
thin,5,green/black,4,non-dest,4,14,6
thin,5,green/black,4,non-dest,4,15,1
thin,5,green/black,4,non-dest,4,15,2
thin,5,green/black,4,non-dest,4,15,3
thin,5,green/black,4,non-dest,4,15,4
thin,5,green/black,4,non-dest,4,15,5
thin,5,green/black,4,non-dest,4,15,6
thin,5,green/black,4,non-dest,4,16,1
thin,5,green/black,4,non-dest,4,16,2
thin,5,green/black,4,non-dest,4,16,3
thin,5,green/black,4,non-dest,4,16,4
thin,5,green/black,4,non-dest,4,16,5
thin,5,green/black,4,non-dest,4,16,6
thin,5,green/black,4,non-dest,4,17,1
thin,5,green/black,4,non-dest,4,17,2
thin,5,green/black,4,non-dest,4,17,3
thin,5,green/black,4,non-dest,4,17,4
thin,5,green/black,4,non-dest,4,17,5
thin,5,green/black,4,non-dest,4,17,6
thin,5,green/black,4,non-dest,4,18,1
thin,5,green/black,4,non-dest,4,18,2
thin,5,green/black,4,non-dest,4,18,3
thin,5,green/black,4,non-dest,4,18,4
thin,5,green/black,4,non-dest,4,18,5
thin,5,green/black,4,non-dest,4,18,6
thin,5,green/black,4,non-dest,4,19,1
thin,5,green/black,4,non-dest,4,19,2
thin,5,green/black,4,non-dest,4,19,3
thin,5,green/black,4,non-dest,4,19,4
thin,5,green/black,4,non-dest,4,19,5
thin,5,green/black,4,non-dest,4,19,6
thin,5,green/black,4,non-dest,4,20,1
thin,5,green/black,4,non-dest,4,20,2
thin,5,green/black,4,non-dest,4,20,3
thin,5,green/black,4,non-dest,4,20,4
thin,5,green/black,4,non-dest,4,20,5
thin,5,green/black,4,non-dest,4,20,6
ctrl,6,pink/black,4,non-dest,2,1,1
ctrl,6,pink/black,4,non-dest,2,1,2
ctrl,6,pink/black,4,non-dest,2,1,3
ctrl,6,pink/black,4,non-dest,2,1,4
ctrl,6,pink/black,4,non-dest,2,1,5
ctrl,6,pink/black,4,non-dest,2,1,6
ctrl,6,pink/black,4,non-dest,2,2,1
ctrl,6,pink/black,4,non-dest,2,2,2
ctrl,6,pink/black,4,non-dest,2,2,3
ctrl,6,pink/black,4,non-dest,2,2,4
ctrl,6,pink/black,4,non-dest,2,2,5
ctrl,6,pink/black,4,non-dest,2,2,6
ctrl,6,pink/black,4,non-dest,2,3,1
ctrl,6,pink/black,4,non-dest,2,3,2
ctrl,6,pink/black,4,non-dest,2,3,3
ctrl,6,pink/black,4,non-dest,2,3,4
ctrl,6,pink/black,4,non-dest,2,3,5
ctrl,6,pink/black,4,non-dest,2,3,6
ctrl,6,pink/black,4,non-dest,2,4,1
ctrl,6,pink/black,4,non-dest,2,4,2
ctrl,6,pink/black,4,non-dest,2,4,3
ctrl,6,pink/black,4,non-dest,2,4,4
ctrl,6,pink/black,4,non-dest,2,4,5
ctrl,6,pink/black,4,non-dest,2,4,6
ctrl,6,pink/black,4,non-dest,2,5,1
ctrl,6,pink/black,4,non-dest,2,5,2
ctrl,6,pink/black,4,non-dest,2,5,3
ctrl,6,pink/black,4,non-dest,2,5,4
ctrl,6,pink/black,4,non-dest,2,5,5
ctrl,6,pink/black,4,non-dest,2,5,6
ctrl,6,pink/black,4,non-dest,2,6,1
ctrl,6,pink/black,4,non-dest,2,6,2
ctrl,6,pink/black,4,non-dest,2,6,3
ctrl,6,pink/black,4,non-dest,2,6,4
ctrl,6,pink/black,4,non-dest,2,6,5
ctrl,6,pink/black,4,non-dest,2,6,6
ctrl,6,pink/black,4,non-dest,2,7,1
ctrl,6,pink/black,4,non-dest,2,7,2
ctrl,6,pink/black,4,non-dest,2,7,3
ctrl,6,pink/black,4,non-dest,2,7,4
ctrl,6,pink/black,4,non-dest,2,7,5
ctrl,6,pink/black,4,non-dest,2,7,6
ctrl,6,pink/black,4,non-dest,2,8,1
ctrl,6,pink/black,4,non-dest,2,8,2
ctrl,6,pink/black,4,non-dest,2,8,3
ctrl,6,pink/black,4,non-dest,2,8,4
ctrl,6,pink/black,4,non-dest,2,8,5
ctrl,6,pink/black,4,non-dest,2,8,6
ctrl,6,pink/black,4,non-dest,2,9,1
ctrl,6,pink/black,4,non-dest,2,9,2
ctrl,6,pink/black,4,non-dest,2,9,3
ctrl,6,pink/black,4,non-dest,2,9,4
ctrl,6,pink/black,4,non-dest,2,9,5
ctrl,6,pink/black,4,non-dest,2,9,6
ctrl,6,pink/black,4,non-dest,2,10,1
ctrl,6,pink/black,4,non-dest,2,10,2
ctrl,6,pink/black,4,non-dest,2,10,3
ctrl,6,pink/black,4,non-dest,2,10,4
ctrl,6,pink/black,4,non-dest,2,10,5
ctrl,6,pink/black,4,non-dest,2,10,6
ctrl,6,pink/black,4,non-dest,2,11,1
ctrl,6,pink/black,4,non-dest,2,11,2
ctrl,6,pink/black,4,non-dest,2,11,3
ctrl,6,pink/black,4,non-dest,2,11,4
ctrl,6,pink/black,4,non-dest,2,11,5
ctrl,6,pink/black,4,non-dest,2,11,6
ctrl,6,pink/black,4,non-dest,2,12,1
ctrl,6,pink/black,4,non-dest,2,12,2
ctrl,6,pink/black,4,non-dest,2,12,3
ctrl,6,pink/black,4,non-dest,2,12,4
ctrl,6,pink/black,4,non-dest,2,12,5
ctrl,6,pink/black,4,non-dest,2,12,6
ctrl,6,pink/black,4,non-dest,2,13,1
ctrl,6,pink/black,4,non-dest,2,13,2
ctrl,6,pink/black,4,non-dest,2,13,3
ctrl,6,pink/black,4,non-dest,2,13,4
ctrl,6,pink/black,4,non-dest,2,13,5
ctrl,6,pink/black,4,non-dest,2,13,6
ctrl,6,pink/black,4,non-dest,2,14,1
ctrl,6,pink/black,4,non-dest,2,14,2
ctrl,6,pink/black,4,non-dest,2,14,3
ctrl,6,pink/black,4,non-dest,2,14,4
ctrl,6,pink/black,4,non-dest,2,14,5
ctrl,6,pink/black,4,non-dest,2,14,6
ctrl,6,pink/black,4,non-dest,2,15,1
ctrl,6,pink/black,4,non-dest,2,15,2
ctrl,6,pink/black,4,non-dest,2,15,3
ctrl,6,pink/black,4,non-dest,2,15,4
ctrl,6,pink/black,4,non-dest,2,15,5
ctrl,6,pink/black,4,non-dest,2,15,6
ctrl,6,pink/black,4,non-dest,2,16,1
ctrl,6,pink/black,4,non-dest,2,16,2
ctrl,6,pink/black,4,non-dest,2,16,3
ctrl,6,pink/black,4,non-dest,2,16,4
ctrl,6,pink/black,4,non-dest,2,16,5
ctrl,6,pink/black,4,non-dest,2,16,6
ctrl,6,pink/black,4,non-dest,2,17,1
ctrl,6,pink/black,4,non-dest,2,17,2
ctrl,6,pink/black,4,non-dest,2,17,3
ctrl,6,pink/black,4,non-dest,2,17,4
ctrl,6,pink/black,4,non-dest,2,17,5
ctrl,6,pink/black,4,non-dest,2,17,6
ctrl,6,pink/black,4,non-dest,2,18,1
ctrl,6,pink/black,4,non-dest,2,18,2
ctrl,6,pink/black,4,non-dest,2,18,3
ctrl,6,pink/black,4,non-dest,2,18,4
ctrl,6,pink/black,4,non-dest,2,18,5
ctrl,6,pink/black,4,non-dest,2,18,6
ctrl,6,pink/black,4,non-dest,2,19,1
ctrl,6,pink/black,4,non-dest,2,19,2
ctrl,6,pink/black,4,non-dest,2,19,3
ctrl,6,pink/black,4,non-dest,2,19,4
ctrl,6,pink/black,4,non-dest,2,19,5
ctrl,6,pink/black,4,non-dest,2,19,6
ctrl,6,pink/black,4,non-dest,2,20,1
ctrl,6,pink/black,4,non-dest,2,20,2
ctrl,6,pink/black,4,non-dest,2,20,3
ctrl,6,pink/black,4,non-dest,2,20,4
ctrl,6,pink/black,4,non-dest,2,20,5
ctrl,6,pink/black,4,non-dest,2,20,6
ctrl,7,pink/black,4,non-dest,3,1,1
ctrl,7,pink/black,4,non-dest,3,1,2
ctrl,7,pink/black,4,non-dest,3,1,3
ctrl,7,pink/black,4,non-dest,3,1,4
ctrl,7,pink/black,4,non-dest,3,1,5
ctrl,7,pink/black,4,non-dest,3,1,6
ctrl,7,pink/black,4,non-dest,3,2,1
ctrl,7,pink/black,4,non-dest,3,2,2
ctrl,7,pink/black,4,non-dest,3,2,3
ctrl,7,pink/black,4,non-dest,3,2,4
ctrl,7,pink/black,4,non-dest,3,2,5
ctrl,7,pink/black,4,non-dest,3,2,6
ctrl,7,pink/black,4,non-dest,3,3,1
ctrl,7,pink/black,4,non-dest,3,3,2
ctrl,7,pink/black,4,non-dest,3,3,3
ctrl,7,pink/black,4,non-dest,3,3,4
ctrl,7,pink/black,4,non-dest,3,3,5
ctrl,7,pink/black,4,non-dest,3,3,6
ctrl,7,pink/black,4,non-dest,3,4,1
ctrl,7,pink/black,4,non-dest,3,4,2
ctrl,7,pink/black,4,non-dest,3,4,3
ctrl,7,pink/black,4,non-dest,3,4,4
ctrl,7,pink/black,4,non-dest,3,4,5
ctrl,7,pink/black,4,non-dest,3,4,6
ctrl,7,pink/black,4,non-dest,3,5,1
ctrl,7,pink/black,4,non-dest,3,5,2
ctrl,7,pink/black,4,non-dest,3,5,3
ctrl,7,pink/black,4,non-dest,3,5,4
ctrl,7,pink/black,4,non-dest,3,5,5
ctrl,7,pink/black,4,non-dest,3,5,6
ctrl,7,pink/black,4,non-dest,3,6,1
ctrl,7,pink/black,4,non-dest,3,6,2
ctrl,7,pink/black,4,non-dest,3,6,3
ctrl,7,pink/black,4,non-dest,3,6,4
ctrl,7,pink/black,4,non-dest,3,6,5
ctrl,7,pink/black,4,non-dest,3,6,6
ctrl,7,pink/black,4,non-dest,3,7,1
ctrl,7,pink/black,4,non-dest,3,7,2
ctrl,7,pink/black,4,non-dest,3,7,3
ctrl,7,pink/black,4,non-dest,3,7,4
ctrl,7,pink/black,4,non-dest,3,7,5
ctrl,7,pink/black,4,non-dest,3,7,6
ctrl,7,pink/black,4,non-dest,3,8,1
ctrl,7,pink/black,4,non-dest,3,8,2
ctrl,7,pink/black,4,non-dest,3,8,3
ctrl,7,pink/black,4,non-dest,3,8,4
ctrl,7,pink/black,4,non-dest,3,8,5
ctrl,7,pink/black,4,non-dest,3,8,6
ctrl,7,pink/black,4,non-dest,3,9,1
ctrl,7,pink/black,4,non-dest,3,9,2
ctrl,7,pink/black,4,non-dest,3,9,3
ctrl,7,pink/black,4,non-dest,3,9,4
ctrl,7,pink/black,4,non-dest,3,9,5
ctrl,7,pink/black,4,non-dest,3,9,6
ctrl,7,pink/black,4,non-dest,3,10,1
ctrl,7,pink/black,4,non-dest,3,10,2
ctrl,7,pink/black,4,non-dest,3,10,3
ctrl,7,pink/black,4,non-dest,3,10,4
ctrl,7,pink/black,4,non-dest,3,10,5
ctrl,7,pink/black,4,non-dest,3,10,6
ctrl,7,pink/black,4,non-dest,3,11,1
ctrl,7,pink/black,4,non-dest,3,11,2
ctrl,7,pink/black,4,non-dest,3,11,3
ctrl,7,pink/black,4,non-dest,3,11,4
ctrl,7,pink/black,4,non-dest,3,11,5
ctrl,7,pink/black,4,non-dest,3,11,6
ctrl,7,pink/black,4,non-dest,3,12,1
ctrl,7,pink/black,4,non-dest,3,12,2
ctrl,7,pink/black,4,non-dest,3,12,3
ctrl,7,pink/black,4,non-dest,3,12,4
ctrl,7,pink/black,4,non-dest,3,12,5
ctrl,7,pink/black,4,non-dest,3,12,6
ctrl,7,pink/black,4,non-dest,3,13,1
ctrl,7,pink/black,4,non-dest,3,13,2
ctrl,7,pink/black,4,non-dest,3,13,3
ctrl,7,pink/black,4,non-dest,3,13,4
ctrl,7,pink/black,4,non-dest,3,13,5
ctrl,7,pink/black,4,non-dest,3,13,6
ctrl,7,pink/black,4,non-dest,3,14,1
